Id_Access-to-clean-fuels-and-technologies,Id_Entity,Code,Year,Indicador%,Outlier_Indicador%
2363,164,MDA,2011,92.3,1
2364,164,MDA,2012,93.3,1
2365,164,MDA,2013,93.8,1
2366,164,MDA,2014,94.4,1
2367,164,MDA,2015,94.7,1
2368,164,MDA,2016,95.2,1
2369,164,MDA,2017,95.4,1
2370,164,MDA,2018,95.6,1
2371,164,MDA,2019,95.8,1
2372,164,MDA,2020,95.8,1
2373,329,MCO,2000,100.0,1
2374,329,MCO,2001,100.0,1
2375,329,MCO,2002,100.0,1
2376,329,MCO,2003,100.0,1
2377,329,MCO,2004,100.0,1
2378,329,MCO,2005,100.0,1
2379,329,MCO,2006,100.0,1
2380,329,MCO,2007,100.0,1
2381,329,MCO,2008,100.0,1
2382,329,MCO,2009,100.0,1
2383,329,MCO,2010,100.0,1
2384,329,MCO,2011,100.0,1
2385,329,MCO,2012,100.0,1
2386,329,MCO,2013,100.0,1
2387,329,MCO,2014,100.0,1
2388,329,MCO,2015,100.0,1
2389,329,MCO,2016,100.0,1
2390,329,MCO,2017,100.0,1
2391,329,MCO,2018,100.0,1
2392,329,MCO,2019,100.0,1
2393,329,MCO,2020,100.0,1
2394,165,MNG,2000,22.8,1
2395,165,MNG,2001,23.1,1
2396,165,MNG,2002,23.6,1
2397,165,MNG,2003,24.3,1
2398,165,MNG,2004,25.3,1
2399,165,MNG,2005,26.0,1
2400,165,MNG,2006,27.6,1
2401,165,MNG,2007,28.8,1
2402,165,MNG,2008,30.8,1
2403,165,MNG,2009,33.0,1
2404,165,MNG,2010,35.2,1
2405,165,MNG,2011,37.0,1
2406,165,MNG,2012,38.6,1
2407,165,MNG,2013,40.8,1
2408,165,MNG,2014,42.6,1
2409,165,MNG,2015,44.15,1
2410,165,MNG,2016,45.6,1
2411,165,MNG,2017,47.2,1
2412,165,MNG,2018,48.7,1
2413,165,MNG,2019,50.1,1
2414,165,MNG,2020,51.8,1
2415,166,MNE,2000,67.35,1
2416,166,MNE,2001,67.4,1
2417,166,MNE,2002,67.3,1
2418,166,MNE,2003,66.9,1
2419,166,MNE,2004,66.6,1
2420,166,MNE,2005,66.3,1
2421,166,MNE,2006,65.2,1
2422,166,MNE,2007,64.8,1
2423,166,MNE,2008,64.2,1
2424,166,MNE,2009,63.3,1
2425,166,MNE,2010,63.0,1
2426,166,MNE,2011,62.6,1
2427,166,MNE,2012,61.9,1
2428,166,MNE,2013,61.7,1
2429,166,MNE,2014,61.45,1
2430,166,MNE,2015,61.4,1
2431,166,MNE,2016,61.5,1
2432,166,MNE,2017,61.7,1
2433,166,MNE,2018,61.8,1
2434,166,MNE,2019,62.0,1
2435,166,MNE,2020,62.4,1
2436,168,MAR,2000,90.6,1
2437,168,MAR,2001,91.3,1
2438,168,MAR,2002,92.0,1
2439,168,MAR,2003,92.7,1
2440,168,MAR,2004,93.2,1
2441,168,MAR,2005,94.0,1
2442,168,MAR,2006,94.35,1
2443,168,MAR,2007,95.0,1
2444,168,MAR,2008,95.6,1
2445,168,MAR,2009,96.0,1
2446,168,MAR,2010,96.5,1
2447,168,MAR,2011,96.7,1
2448,168,MAR,2012,97.1,1
2449,168,MAR,2013,97.3,1
2450,168,MAR,2014,97.4,1
2451,168,MAR,2015,97.7,1
2452,168,MAR,2016,97.8,1
2453,168,MAR,2017,97.9,1
2454,168,MAR,2018,97.9,1
2455,168,MAR,2019,98.0,1
2456,168,MAR,2020,98.1,1
2457,169,MOZ,2000,2.3,1
2458,169,MOZ,2001,2.3,1
2459,169,MOZ,2002,2.3,1
2460,169,MOZ,2003,2.4,1
2461,169,MOZ,2004,2.4,1
2462,169,MOZ,2005,2.5,1
2463,169,MOZ,2006,2.5,1
2464,169,MOZ,2007,2.7,1
2465,169,MOZ,2008,2.7,1
2466,169,MOZ,2009,2.9,1
2467,169,MOZ,2010,3.1,1
2468,169,MOZ,2011,3.1,1
2469,169,MOZ,2012,3.4,1
2470,169,MOZ,2013,3.5,1
2471,169,MOZ,2014,3.7,1
2472,169,MOZ,2015,3.9,1
2473,169,MOZ,2016,4.2,1
2474,169,MOZ,2017,4.35,1
2475,169,MOZ,2018,4.6,1
2476,169,MOZ,2019,4.8,1
2477,169,MOZ,2020,5.1,1
2478,170,MMR,2000,2.9,1
2479,170,MMR,2001,3.1,1
2480,170,MMR,2002,3.3,1
2481,170,MMR,2003,3.6,1
2482,170,MMR,2004,4.1,1
2483,170,MMR,2005,4.6,1
2484,170,MMR,2006,5.4,1
2485,170,MMR,2007,6.2,1
2486,170,MMR,2008,7.05,1
2487,170,MMR,2009,8.4,1
2488,170,MMR,2010,9.8,1
2489,170,MMR,2011,11.5,1
2490,170,MMR,2012,13.4,1
2491,170,MMR,2013,15.1,1
2492,170,MMR,2014,17.5,1
2493,170,MMR,2015,19.6,1
2494,170,MMR,2016,21.8,1
2495,170,MMR,2017,24.0,1
2496,170,MMR,2018,26.4,1
2497,170,MMR,2019,28.9,1
2498,170,MMR,2020,31.25,1
2499,171,NAM,2000,33.7,1
2500,171,NAM,2001,34.0,1
2501,171,NAM,2002,35.0,1
2502,171,NAM,2003,35.9,1
2503,171,NAM,2004,36.4,1
2504,171,NAM,2005,37.3,1
2505,171,NAM,2006,37.9,1
2506,171,NAM,2007,38.6,1
2507,171,NAM,2008,39.5,1
2508,171,NAM,2009,40.1,1
2509,171,NAM,2010,40.9,1
2510,171,NAM,2011,41.5,1
2511,171,NAM,2012,42.2,1
2512,171,NAM,2013,43.0,1
2513,171,NAM,2014,43.6,1
2514,171,NAM,2015,44.3,1
2515,171,NAM,2016,45.2,1
2516,171,NAM,2017,45.6,1
2517,171,NAM,2018,46.0,1
2518,171,NAM,2019,46.5,1
2519,171,NAM,2020,46.8,1
2520,172,NRU,2000,100.0,1
2521,172,NRU,2001,100.0,1
2522,172,NRU,2002,100.0,1
2523,172,NRU,2003,100.0,1
2524,172,NRU,2004,100.0,1
2525,172,NRU,2005,100.0,1
2526,172,NRU,2006,100.0,1
2527,172,NRU,2007,100.0,1
2528,172,NRU,2008,100.0,1
2529,172,NRU,2009,100.0,1
2530,172,NRU,2010,100.0,1
2531,172,NRU,2011,100.0,1
2532,172,NRU,2012,100.0,1
2533,172,NRU,2013,100.0,1
2534,172,NRU,2014,100.0,1
2535,172,NRU,2015,100.0,1
2536,172,NRU,2016,100.0,1
2537,172,NRU,2017,100.0,1
2538,172,NRU,2018,100.0,1
2539,172,NRU,2019,100.0,1
2540,172,NRU,2020,100.0,1
2541,173,NPL,2000,5.7,1
2542,173,NPL,2001,6.9,1
2543,173,NPL,2002,8.3,1
2544,173,NPL,2003,9.9,1
2545,173,NPL,2004,11.4,1
2546,173,NPL,2005,13.1,1
2547,173,NPL,2006,14.7,1
2548,173,NPL,2007,16.5,1
2549,173,NPL,2008,18.1,1
2550,173,NPL,2009,19.8,1
2551,173,NPL,2010,21.6,1
2552,173,NPL,2011,23.2,1
2553,173,NPL,2012,24.6,1
2554,173,NPL,2013,26.1,1
2555,173,NPL,2014,27.6,1
2556,173,NPL,2015,29.0,1
2557,173,NPL,2016,30.2,1
2558,173,NPL,2017,31.4,1
2559,173,NPL,2018,32.3,1
2560,173,NPL,2019,33.6,1
2561,173,NPL,2020,34.8,1
2562,174,NLD,2000,100.0,1
2563,174,NLD,2001,100.0,1
2564,174,NLD,2002,100.0,1
2565,174,NLD,2003,100.0,1
2566,174,NLD,2004,100.0,1
2567,174,NLD,2005,100.0,1
2568,174,NLD,2006,100.0,1
2569,174,NLD,2007,100.0,1
2570,174,NLD,2008,100.0,1
2571,174,NLD,2009,100.0,1
2572,174,NLD,2010,100.0,1
2573,174,NLD,2011,100.0,1
2574,174,NLD,2012,100.0,1
2575,174,NLD,2013,100.0,1
2576,174,NLD,2014,100.0,1
2577,174,NLD,2015,100.0,1
2578,174,NLD,2016,100.0,1
2579,174,NLD,2017,100.0,1
2580,174,NLD,2018,100.0,1
2581,174,NLD,2019,100.0,1
2582,174,NLD,2020,100.0,1
2583,177,NZL,2000,100.0,1
2584,177,NZL,2001,100.0,1
2585,177,NZL,2002,100.0,1
2586,177,NZL,2003,100.0,1
2587,177,NZL,2004,100.0,1
2588,177,NZL,2005,100.0,1
2589,177,NZL,2006,100.0,1
2590,177,NZL,2007,100.0,1
2591,177,NZL,2008,100.0,1
2592,177,NZL,2009,100.0,1
2593,177,NZL,2010,100.0,1
2594,177,NZL,2011,100.0,1
2595,177,NZL,2012,100.0,1
2596,177,NZL,2013,100.0,1
2597,177,NZL,2014,100.0,1
2598,177,NZL,2015,100.0,1
2599,177,NZL,2016,100.0,1
2600,177,NZL,2017,100.0,1
2601,177,NZL,2018,100.0,1
2602,177,NZL,2019,100.0,1
2603,177,NZL,2020,100.0,1
2604,178,NIC,2000,33.9,1
2605,178,NIC,2001,35.0,1
2606,178,NIC,2002,36.0,1
2607,178,NIC,2003,37.0,1
2608,178,NIC,2004,38.2,1
2609,178,NIC,2005,39.1,1
2610,178,NIC,2006,40.2,1
2611,178,NIC,2007,41.2,1
2612,178,NIC,2008,42.5,1
2613,178,NIC,2009,43.4,1
2614,178,NIC,2010,44.7,1
2615,178,NIC,2011,46.0,1
2616,178,NIC,2012,47.2,1
2617,178,NIC,2013,48.2,1
2618,178,NIC,2014,49.3,1
2619,178,NIC,2015,50.5,1
2620,178,NIC,2016,51.7,1
2621,178,NIC,2017,52.85,1
2622,178,NIC,2018,53.8,1
2623,178,NIC,2019,55.1,1
2624,178,NIC,2020,56.2,1
2625,179,NER,2000,0.9,1
2626,179,NER,2001,1.0,1
2627,179,NER,2002,1.0,1
2628,179,NER,2003,1.0,1
2629,179,NER,2004,1.0,1
2630,179,NER,2005,1.0,1
2631,179,NER,2006,1.0,1
2632,179,NER,2007,1.1,1
2633,179,NER,2008,1.1,1
2634,179,NER,2009,1.1,1
2635,179,NER,2010,1.3,1
2636,179,NER,2011,1.3,1
2637,179,NER,2012,1.4,1
2638,179,NER,2013,1.5,1
2639,179,NER,2014,1.6,1
2640,179,NER,2015,1.7,1
2641,179,NER,2016,1.8,1
2642,179,NER,2017,1.9,1
2643,179,NER,2018,2.1,1
2644,179,NER,2019,2.3,1
2645,179,NER,2020,2.4,1
2646,180,NGA,2000,1.0,1
2647,180,NGA,2001,1.0,1
2648,180,NGA,2002,0.9,1
2649,180,NGA,2003,1.0,1
2650,180,NGA,2004,1.0,1
2651,180,NGA,2005,1.0,1
2652,180,NGA,2006,1.1,1
2653,180,NGA,2007,1.3,1
2654,180,NGA,2008,1.4,1
2655,180,NGA,2009,1.6,1
2656,180,NGA,2010,1.9,1
2657,180,NGA,2011,2.2,1
2658,180,NGA,2012,2.7,1
2659,180,NGA,2013,3.4,1
2660,180,NGA,2014,4.2,1
2661,180,NGA,2015,5.4,1
2662,180,NGA,2016,6.85,1
2663,180,NGA,2017,8.7,1
2664,180,NGA,2018,10.7,1
2665,180,NGA,2019,12.9,1
2666,180,NGA,2020,15.0,1
2667,181,NIU,2000,74.9,1
2668,181,NIU,2001,77.7,1
2669,181,NIU,2002,79.7,1
2670,181,NIU,2003,82.1,1
2671,181,NIU,2004,84.1,1
2672,181,NIU,2005,86.2,1
2673,181,NIU,2006,87.8,1
2674,181,NIU,2007,89.8,1
2675,181,NIU,2008,90.9,1
2676,181,NIU,2009,92.3,1
2677,181,NIU,2010,93.4,1
2678,181,NIU,2011,94.3,1
2679,181,NIU,2012,95.2,1
2680,181,NIU,2013,95.7,1
2681,181,NIU,2014,96.3,1
2682,181,NIU,2015,96.7,1
2683,181,NIU,2016,97.1,1
2684,181,NIU,2017,97.4,1
2685,181,NIU,2018,97.7,1
2686,181,NIU,2019,97.7,1
2687,181,NIU,2020,98.0,1
2688,188,PRK,2000,2.4,1
2689,188,PRK,2001,2.5,1
2690,188,PRK,2002,2.8,1
2691,188,PRK,2003,3.0,1
2692,188,PRK,2004,3.2,1
2693,188,PRK,2005,3.6,1
2694,188,PRK,2006,3.9,1
2695,188,PRK,2007,4.4,1
2696,188,PRK,2008,4.8,1
2697,188,PRK,2009,5.3,1
2698,188,PRK,2010,5.9,1
2699,188,PRK,2011,6.3,1
2700,188,PRK,2012,6.9,1
2701,188,PRK,2013,7.3,1
2702,188,PRK,2014,8.1,1
2703,188,PRK,2015,8.35,1
2704,188,PRK,2016,9.0,1
2705,188,PRK,2017,9.5,1
2706,188,PRK,2018,10.3,1
2707,188,PRK,2019,10.8,1
2708,188,PRK,2020,11.5,1
2709,189,MKD,2000,57.55,1
2710,189,MKD,2001,58.4,1
2711,189,MKD,2002,59.1,1
2712,189,MKD,2003,60.55,1
2713,189,MKD,2004,61.3,1
2714,189,MKD,2005,62.4,1
2715,189,MKD,2006,63.1,1
2716,189,MKD,2007,64.7,1
2717,189,MKD,2008,65.8,1
2718,189,MKD,2009,66.7,1
2719,189,MKD,2010,68.1,1
2720,189,MKD,2011,68.9,1
2721,189,MKD,2012,69.8,1
2722,189,MKD,2013,71.0,1
2723,189,MKD,2014,72.3,1
2724,189,MKD,2015,73.1,1
2725,189,MKD,2016,74.2,1
2726,189,MKD,2017,75.45,1
2727,189,MKD,2018,76.8,1
2728,189,MKD,2019,77.3,1
2729,189,MKD,2020,78.1,1
2730,191,NOR,2000,100.0,1
2731,191,NOR,2001,100.0,1
2732,191,NOR,2002,100.0,1
2733,191,NOR,2003,100.0,1
2734,191,NOR,2004,100.0,1
2735,191,NOR,2005,100.0,1
2736,191,NOR,2006,100.0,1
2737,191,NOR,2007,100.0,1
2738,191,NOR,2008,100.0,1
2739,191,NOR,2009,100.0,1
2740,191,NOR,2010,100.0,1
2741,191,NOR,2011,100.0,1
2742,191,NOR,2012,100.0,1
2743,191,NOR,2013,100.0,1
2744,191,NOR,2014,100.0,1
2745,191,NOR,2015,100.0,1
2746,191,NOR,2016,100.0,1
2747,191,NOR,2017,100.0,1
2748,191,NOR,2018,100.0,1
2749,191,NOR,2019,100.0,1
2750,191,NOR,2020,100.0,1
2751,204,OMN,2000,100.0,1
2752,204,OMN,2001,100.0,1
2753,204,OMN,2002,100.0,1
2754,204,OMN,2003,100.0,1
2755,204,OMN,2004,100.0,1
2756,204,OMN,2005,100.0,1
2757,204,OMN,2006,100.0,1
2758,204,OMN,2007,100.0,1
2759,204,OMN,2008,100.0,1
2760,204,OMN,2009,100.0,1
2761,204,OMN,2010,100.0,1
2762,204,OMN,2011,100.0,1
2763,204,OMN,2012,100.0,1
2764,204,OMN,2013,100.0,1
2765,204,OMN,2014,100.0,1
2766,204,OMN,2015,100.0,1
2767,204,OMN,2016,100.0,1
2768,204,OMN,2017,100.0,1
2769,204,OMN,2018,100.0,1
2770,204,OMN,2019,100.0,1
2771,204,OMN,2020,100.0,1
2772,221,PAK,2000,23.7,1
2773,221,PAK,2001,24.4,1
2774,221,PAK,2002,25.6,1
2775,221,PAK,2003,26.7,1
2776,221,PAK,2004,27.65,1
2777,221,PAK,2005,28.8,1
2778,221,PAK,2006,30.2,1
2779,221,PAK,2007,31.5,1
2780,221,PAK,2008,32.8,1
2781,221,PAK,2009,33.9,1
2782,221,PAK,2010,35.7,1
2783,221,PAK,2011,36.9,1
2784,221,PAK,2012,38.2,1
2785,221,PAK,2013,39.6,1
2786,221,PAK,2014,41.0,1
2787,221,PAK,2015,42.1,1
2788,221,PAK,2016,43.3,1
2789,221,PAK,2017,44.8,1
2790,221,PAK,2018,46.3,1
2791,221,PAK,2019,47.8,1
2792,221,PAK,2020,49.3,1
2793,330,PLW,2000,100.0,1
2794,330,PLW,2001,100.0,1
2795,330,PLW,2002,100.0,1
2796,330,PLW,2003,100.0,1
2797,330,PLW,2004,100.0,1
2798,330,PLW,2005,100.0,1
2799,330,PLW,2006,100.0,1
2800,330,PLW,2007,100.0,1
2801,330,PLW,2008,100.0,1
2802,330,PLW,2009,100.0,1
2803,330,PLW,2010,100.0,1
2804,330,PLW,2011,100.0,1
2805,330,PLW,2012,100.0,1
2806,330,PLW,2013,100.0,1
2807,330,PLW,2014,100.0,1
2808,330,PLW,2015,100.0,1
2809,330,PLW,2016,100.0,1
2810,330,PLW,2017,100.0,1
2811,330,PLW,2018,100.0,1
2812,330,PLW,2019,100.0,1
2813,330,PLW,2020,100.0,1
2814,223,PAN,2000,80.0,1
2815,223,PAN,2001,80.9,1
2816,223,PAN,2002,81.6,1
2817,223,PAN,2003,82.5,1
2818,223,PAN,2004,83.0,1
2819,223,PAN,2005,83.7,1
2820,223,PAN,2006,84.1,1
2821,223,PAN,2007,84.9,1
2822,223,PAN,2008,85.4,1
2823,223,PAN,2009,85.9,1
2824,223,PAN,2010,86.4,1
2825,223,PAN,2011,86.9,1
2826,223,PAN,2012,87.0,1
2827,223,PAN,2013,87.1,1
2828,223,PAN,2014,87.6,1
2829,223,PAN,2015,87.5,1
2830,223,PAN,2016,87.7,1
2831,223,PAN,2017,87.9,1
2832,223,PAN,2018,87.6,1
2833,223,PAN,2019,87.6,1
2834,223,PAN,2020,87.6,1
2835,224,PNG,2000,5.6,1
2836,224,PNG,2001,5.7,1
2837,224,PNG,2002,5.9,1
2838,224,PNG,2003,6.1,1
2839,224,PNG,2004,6.1,1
2840,224,PNG,2005,6.5,1
2841,224,PNG,2006,6.7,1
2842,224,PNG,2007,6.9,1
2843,224,PNG,2008,7.1,1
2844,224,PNG,2009,7.4,1
2845,224,PNG,2010,7.7,1
2846,224,PNG,2011,7.8,1
2847,224,PNG,2012,8.2,1
2848,224,PNG,2013,8.2,1
2849,224,PNG,2014,8.5,1
2850,224,PNG,2015,8.7,1
2851,224,PNG,2016,8.85,1
2852,224,PNG,2017,8.8,1
2853,224,PNG,2018,9.0,1
2854,224,PNG,2019,9.1,1
2855,224,PNG,2020,9.4,1
2856,225,PRY,2000,49.2,1
2857,225,PRY,2001,48.9,1
2858,225,PRY,2002,48.6,1
2859,225,PRY,2003,48.4,1
2860,225,PRY,2004,48.6,1
2861,225,PRY,2005,49.1,1
2862,225,PRY,2006,50.3,1
2863,225,PRY,2007,51.7,1
2864,225,PRY,2008,53.7,1
2865,225,PRY,2009,55.6,1
2866,225,PRY,2010,57.45,1
2867,225,PRY,2011,59.7,1
2868,225,PRY,2012,61.3,1
2869,225,PRY,2013,63.1,1
2870,225,PRY,2014,64.3,1
2871,225,PRY,2015,65.4,1
2872,225,PRY,2016,66.2,1
2873,225,PRY,2017,66.8,1
2874,225,PRY,2018,67.4,1
2875,225,PRY,2019,68.0,1
2876,225,PRY,2020,68.6,1
2877,228,PER,2000,43.1,1
2878,228,PER,2001,45.7,1
2879,228,PER,2002,48.7,1
2880,228,PER,2003,51.2,1
2881,228,PER,2004,53.8,1
2882,228,PER,2005,56.2,1
2883,228,PER,2006,58.3,1
2884,228,PER,2007,60.3,1
2885,228,PER,2008,62.3,1
2886,228,PER,2009,63.8,1
2887,228,PER,2010,65.9,1
2888,228,PER,2011,67.5,1
2889,228,PER,2012,69.7,1
2890,228,PER,2013,71.7,1
2891,228,PER,2014,73.7,1
2892,228,PER,2015,75.8,1
2893,228,PER,2016,77.7,1
2894,228,PER,2017,79.6,1
2895,228,PER,2018,81.5,1
2896,228,PER,2019,83.25,1
2897,228,PER,2020,85.1,1
2898,229,PHL,2000,37.9,1
2899,229,PHL,2001,39.15,1
2900,229,PHL,2002,39.6,1
2901,229,PHL,2003,40.1,1
2902,229,PHL,2004,40.9,1
2903,229,PHL,2005,40.9,1
2904,229,PHL,2006,41.4,1
2905,229,PHL,2007,40.9,1
2906,229,PHL,2008,40.8,1
2907,229,PHL,2009,40.9,1
2908,229,PHL,2010,40.7,1
2909,229,PHL,2011,40.6,1
2910,229,PHL,2012,40.7,1
2911,229,PHL,2013,40.9,1
2912,229,PHL,2014,42.0,1
2913,229,PHL,2015,42.2,1
2914,229,PHL,2016,43.3,1
2915,229,PHL,2017,44.1,1
2916,229,PHL,2018,45.4,1
2917,229,PHL,2019,46.5,1
2918,229,PHL,2020,48.0,1
2919,230,POL,2000,100.0,1
2920,230,POL,2001,100.0,1
2921,230,POL,2002,100.0,1
2922,230,POL,2003,100.0,1
2923,230,POL,2004,100.0,1
2924,230,POL,2005,100.0,1
2925,230,POL,2006,100.0,1
2926,230,POL,2007,100.0,1
2927,230,POL,2008,100.0,1
2928,230,POL,2009,100.0,1
2929,230,POL,2010,100.0,1
2930,230,POL,2011,100.0,1
2931,230,POL,2012,100.0,1
2932,230,POL,2013,100.0,1
2933,230,POL,2014,100.0,1
2934,230,POL,2015,100.0,1
2935,230,POL,2016,100.0,1
2936,230,POL,2017,100.0,1
2937,230,POL,2018,100.0,1
2938,230,POL,2019,100.0,1
2939,230,POL,2020,100.0,1
2940,231,PRT,2000,100.0,1
2941,231,PRT,2001,100.0,1
2942,231,PRT,2002,100.0,1
2943,231,PRT,2003,100.0,1
2944,231,PRT,2004,100.0,1
2945,231,PRT,2005,100.0,1
2946,231,PRT,2006,100.0,1
2947,231,PRT,2007,100.0,1
2948,231,PRT,2008,100.0,1
2949,231,PRT,2009,100.0,1
2950,231,PRT,2010,100.0,1
2951,231,PRT,2011,100.0,1
2952,231,PRT,2012,100.0,1
2953,231,PRT,2013,100.0,1
2954,231,PRT,2014,100.0,1
2955,231,PRT,2015,100.0,1
2956,231,PRT,2016,100.0,1
2957,231,PRT,2017,100.0,1
2958,231,PRT,2018,100.0,1
2959,231,PRT,2019,100.0,1
2960,231,PRT,2020,100.0,1
2961,233,QAT,2000,100.0,1
2962,233,QAT,2001,100.0,1
2963,233,QAT,2002,100.0,1
2964,233,QAT,2003,100.0,1
2965,233,QAT,2004,100.0,1
2966,233,QAT,2005,100.0,1
2967,233,QAT,2006,100.0,1
2968,233,QAT,2007,100.0,1
2969,233,QAT,2008,100.0,1
2970,233,QAT,2009,100.0,1
2971,233,QAT,2010,100.0,1
2972,233,QAT,2011,100.0,1
2973,233,QAT,2012,100.0,1
2974,233,QAT,2013,100.0,1
2975,233,QAT,2014,100.0,1
2976,233,QAT,2015,100.0,1
2977,233,QAT,2016,100.0,1
2978,233,QAT,2017,100.0,1
2979,233,QAT,2018,100.0,1
2980,233,QAT,2019,100.0,1
2981,233,QAT,2020,100.0,1
2982,235,ROU,2000,72.4,1
2983,235,ROU,2001,73.4,1
2984,235,ROU,2002,74.2,1
2985,235,ROU,2003,75.6,1
2986,235,ROU,2004,77.0,1
2987,235,ROU,2005,78.0,1
2988,235,ROU,2006,79.1,1
2989,235,ROU,2007,80.2,1
2990,235,ROU,2008,81.5,1
2991,235,ROU,2009,82.1,1
2992,235,ROU,2010,83.2,1
2993,235,ROU,2011,84.3,1
